length_url,length_hostname,num_special_chars,num_digits,subdomain_count,domain_age,web_traffic,page_rank,google_index,status_encoded
27,13,54,0,2,9237,4168,5,0,0
67,17,67,0,1,731,0,0,0,1
42,17,126,0,3,7441,52179,5,0,0
44,12,176,44,4,10,0,0,1,1
123,13,369,984,3,12125,1000,7,1,0
35,27,140,0,4,7861,3274515,4,1,1
120,21,360,480,3,-1,37568,5,0,0
54,21,108,0,2,31,0,0,1,1
120,13,360,1320,3,8907,155300,5,1,0
63,18,189,63,3,7574,7508,5,0,0
30,22,60,30,2,5547,0,3,0,0
39,19,78,0,2,2,0,0,1,1
20,6,20,0,1,2032,1843206,3,1,1
86,11,172,774,2,4654,780517,4,0,0
39,31,78,78,2,2634,5403,2,1,1
28,20,56,0,2,1338,22211,6,1,1
31,20,62,0,2,6863,113335,3,1,0
40,17,120,0,3,8147,12516,6,0,0
39,20,78,0,2,6079,12395,5,1,1
36,16,72,0,2,8516,8,10,0,0
45,20,135,0,3,8046,2595,6,0,0
33,14,99,0,3,-1,0,0,1,1
70,7,280,0,4,1079,710503,6,0,1
77,23,77,0,1,5767,0,2,1,1
88,22,352,88,4,-1,0,0,1,1
61,21,122,244,2,1364,140970,2,0,0
22,11,66,0,3,819,4514903,0,1,1
31,13,62,0,2,-1,2442573,6,0,0
76,50,304,76,4,3992,5697976,0,1,1
102,17,204,0,2,9338,21,5,0,1
43,15,86,43,2,9284,122,7,0,0
50,14,150,100,3,-2,122153,3,0,0
125,50,500,125,4,4004,5828815,0,1,1
76,16,228,304,3,3047,1508161,4,0,0
27,18,54,0,2,1597,0,0,0,0
47,14,94,94,2,7420,5290837,5,1,0
58,28,116,58,2,7616,2190,5,0,0
31,17,62,0,2,8017,5030,6,0,0
46,38,92,0,2,317,0,0,1,1
155,14,155,0,1,-2,4800627,2,1,1
27,19,54,27,2,4177,6075777,2,0,0
38,27,76,0,2,7582,965,5,0,0
59,33,118,118,2,6831,0,0,1,1
94,28,282,94,3,1016,1211946,2,1,1
40,29,40,0,1,5863,0,1,1,1
31,22,62,0,2,7295,0,5,1,1
23,10,23,0,1,3659,13900,4,1,0
66,41,396,0,6,5626,0,5,1,1
79,13,237,79,3,2618,0,0,1,1
12,5,12,0,1,-1,8154406,1,0,0
29,21,58,29,2,1024,9524095,2,0,0
123,46,615,0,5,3993,5707171,0,1,1
84,26,336,252,4,1872,7645052,1,1,1
92,22,184,92,2,-1,0,1,1,1
35,17,70,0,2,6432,622,5,0,0
93,20,186,837,2,9047,18440,5,0,0
51,44,255,51,5,5205,0,0,1,1
46,16,92,0,2,8346,1,10,1,1
31,23,62,0,2,3417,1123024,2,0,0
79,21,237,395,3,-1,2881378,4,0,0
59,33,472,0,8,1,0,0,1,1
45,16,90,45,2,418,0,2,1,0
64,16,192,128,3,3726,0,4,1,1
29,20,58,0,2,9437,2068,7,0,0
57,12,228,0,4,3083,0,0,1,1
22,13,44,0,2,7149,3598004,4,0,0
235,22,940,0,4,4872,0,2,1,1
23,16,46,0,2,1891,376474,3,0,0
85,22,255,85,3,5826,0,0,1,1
31,22,62,0,2,7456,397287,4,0,0
60,24,120,60,2,7121,33109,4,1,0
28,21,56,0,2,7295,0,5,1,1
23,16,46,0,2,7252,943419,1,1,1
25,10,50,0,2,4429,0,0,0,1
22,13,44,0,2,-1,0,0,0,1
34,6,68,0,2,2328,6143932,3,1,1
27,19,54,0,2,2525,0,2,0,0
23,16,46,0,2,-1,474965,4,0,0
25,16,75,0,3,1944,129173,4,0,0
54,14,108,108,2,7480,628,7,0,0
44,22,132,0,3,5658,889,6,1,1
78,39,312,156,4,805,44822,1,0,1
56,21,112,0,2,3848,0,4,1,1
38,15,76,38,2,4309,630249,2,0,0
70,20,140,70,2,759,0,0,1,1
138,11,414,276,3,4140,1483842,2,1,1
53,40,212,106,4,5627,0,5,1,1
163,19,652,978,4,2198,0,0,1,1
41,23,82,41,2,1355,686549,1,0,1
50,18,150,0,3,3123,0,3,1,1
34,25,68,0,2,7296,0,5,1,1
72,23,144,360,2,7445,3357138,8,0,0
55,18,220,55,4,-1,1033,7,1,0
37,20,111,0,3,8044,2572,6,0,0
35,27,70,0,2,7912,831425,5,0,0
24,15,48,0,2,6437,78688,4,0,0
38,29,76,38,2,7295,0,5,1,1
39,30,78,0,2,7296,0,5,1,1
22,13,44,0,2,6954,102768,4,0,0
77,23,77,0,1,5767,0,2,1,1
64,16,64,0,1,3557,0,1,1,1
95,26,190,95,2,5062,0,1,1,1
35,15,35,35,1,7966,0,1,1,1
82,17,246,0,3,8145,12364,6,0,0
81,12,162,81,2,1852,0,0,1,1
31,24,93,0,3,4839,0,3,0,0
19,11,38,0,2,1154,0,0,0,1
25,17,25,0,1,1464,0,0,0,1
32,24,64,0,2,5807,223826,5,0,0
37,23,111,0,3,-1,0,0,1,1
21,7,21,0,1,-1,469408,6,1,1
89,22,445,0,5,359,0,1,0,1
82,16,246,82,3,2585,0,2,1,1
38,22,76,38,2,3608,0,0,1,1
25,16,50,0,2,7061,254648,3,0,0
41,17,82,41,2,6302,0,2,1,1
141,36,282,282,2,8019,0,4,1,1
87,21,174,0,2,3205,0,0,1,1
416,16,832,416,2,4011,2070798,3,1,1
58,24,116,0,2,-1,48274,2,1,1
96,14,384,96,4,5158,114,8,1,0
32,23,64,32,2,4870,0,0,0,1
23,15,46,0,2,3685,189868,5,0,0
17,9,17,0,1,954,334510,2,0,0
42,34,84,0,2,7295,0,5,1,1
72,19,288,0,4,1083,0,0,1,1
33,11,66,0,2,4886,0,4,1,1
41,32,82,41,2,7087,0,3,1,1
25,14,25,0,1,2729,0,0,1,1
105,21,105,0,1,168,0,0,1,1
47,15,94,0,2,994,0,2,1,1
110,19,220,0,2,-2,0,1,1,1
33,26,66,0,2,7295,0,5,1,1
60,15,180,180,3,8970,10654,5,1,0
26,18,52,0,2,70,4299359,0,1,1
23,15,46,0,2,1080,0,0,0,1
27,11,27,0,1,5495,0,0,1,1
43,10,43,43,1,4673,91,9,0,0
88,21,176,440,2,4397,0,2,1,1
46,24,46,46,1,2772,332800,4,0,0
27,11,54,0,2,-1,3245904,4,0,0
35,19,70,0,2,4078,811407,4,0,0
40,16,80,0,2,3605,1137979,3,1,1
41,14,123,0,3,7160,2336,3,0,0
71,19,213,142,3,-1,13480,5,0,0
145,24,145,1015,1,12,0,0,1,1
126,10,378,378,3,2204,5039553,0,1,1
31,23,62,0,2,2271,1181420,4,0,0
27,18,54,0,2,-1,31388,4,0,0
106,17,318,0,3,3080,0,0,1,1
45,18,135,0,3,5088,0,0,1,1
39,15,117,39,3,3822,0,0,1,1
55,13,165,0,3,4019,0,2,1,1
40,21,80,0,2,-1,255151,3,0,0
46,21,92,46,2,7846,155617,5,0,0
24,16,48,0,2,3887,985551,3,0,0
32,24,32,32,1,261,0,0,1,1
26,17,52,0,2,-1,116234,4,0,0
73,25,219,0,3,1535,4641,2,1,1
27,17,54,0,2,3291,726703,4,0,0
54,11,54,324,1,2358,303318,4,0,0
48,24,144,0,3,5636,109101,5,0,0
25,16,75,0,3,-1,40203,4,0,0
74,21,148,148,2,1639,0,0,1,1
53,15,159,53,3,10262,76908,5,0,0
35,28,70,0,2,7295,0,5,1,1
28,19,56,0,2,7531,0,5,0,1
68,21,340,0,5,1905,0,0,1,1
39,19,39,39,1,214,0,0,1,1
48,7,48,48,1,2521,632751,7,1,1
92,73,460,2392,5,467,0,0,1,1
96,19,288,672,3,8756,944,8,0,0
66,19,264,0,4,82,9795924,0,1,1
27,19,54,0,2,-1,0,1,0,1
25,17,75,0,3,-1,347090,4,0,0
35,27,105,0,3,-1,0,1,0,1
162,15,1134,162,7,-1,784159,3,1,1
52,12,156,0,3,-1,0,2,1,1
44,25,88,0,2,8188,20773,5,0,0
62,18,124,124,2,-1,0,2,1,1
74,18,222,148,3,1681,0,0,1,1
65,16,130,0,2,7838,4087,5,0,0
75,16,225,0,3,3150,715511,5,1,0
129,16,258,2064,2,2194,192737,5,0,0
29,11,29,0,1,7491,63,10,0,0
68,40,408,0,6,-1,0,2,1,1
80,27,240,0,3,152,5008870,0,1,1
82,17,164,738,2,5133,1315,7,0,0
85,11,170,85,2,-1,0,2,1,1
24,15,48,0,2,8416,263599,4,0,0
106,20,318,0,3,274,0,0,1,1
101,37,202,0,2,2105,0,0,1,1
25,17,50,0,2,8360,1490065,4,0,0
43,27,172,0,4,7847,2299843,4,1,1
27,18,54,0,2,-1,1191539,3,0,0
37,29,111,0,3,-1,0,0,1,1
28,19,56,0,2,4366,227305,4,0,0
83,17,332,0,4,133,0,0,1,1
54,16,108,0,2,7130,12,7,0,0
26,19,52,0,2,4544,179929,4,0,0
80,35,320,720,4,7463,0,2,1,0
62,19,124,124,2,9104,7022,5,0,0
119,17,238,238,2,12126,1001,7,1,0
65,24,195,195,3,7230,54048,5,0,0
153,25,306,0,2,736,0,0,1,1
124,46,620,0,5,3992,5697976,0,1,1
56,23,112,56,2,7835,600,6,1,0
41,34,82,0,2,7295,0,5,1,1
23,14,46,0,2,-1,10459499,4,0,0
52,25,156,0,3,7529,23368,4,1,1
25,18,50,0,2,260,0,0,1,1
26,14,52,0,2,2114,10213721,1,1,1
28,20,56,0,2,4349,4899762,3,0,0
67,11,201,0,3,-1,4429323,2,1,1
33,14,66,0,2,1953,4365,3,1,1
63,16,126,0,2,7838,4087,5,0,0
46,7,92,0,2,9256,21428,6,0,0
58,50,290,116,5,-1,0,0,1,1
31,22,62,0,2,1770,5116671,3,0,0
68,10,136,68,2,-1,9421973,1,1,1
92,27,276,0,3,8232,3883,5,1,0
45,14,90,45,2,-1,340,7,1,0
37,15,111,0,3,8922,309153,3,1,1
71,62,284,497,4,5613,7198651,5,1,1
31,23,62,0,2,7296,10098991,5,0,0
43,16,86,0,2,8346,1,10,0,1
23,7,23,0,1,922,11493,6,1,1
35,23,70,0,2,-1,9169065,4,0,0
48,15,96,192,2,5883,181,6,0,0
29,21,58,0,2,4310,0,2,1,1
24,16,72,0,3,-1,26630,5,0,0
76,50,304,76,4,3992,5697976,0,1,1
54,15,108,108,2,9285,121,7,0,0
35,15,70,0,2,6073,14411,5,0,0
28,19,56,0,2,8590,156067,3,0,0
22,14,44,0,2,8433,11085,4,0,0
28,19,56,0,2,7772,0,6,0,0
36,28,72,0,2,3459,0,1,0,0
35,26,70,0,2,7295,0,5,1,1
71,20,284,0,4,7802,0,5,1,1
29,20,58,0,2,5158,0,8,1,1
31,22,62,31,2,5065,3482258,3,0,0
373,35,1119,746,3,804,0,2,1,1
37,20,37,0,1,6474,179070,4,0,0
84,19,252,252,3,6670,1853177,4,0,0
26,18,52,0,2,7126,1750280,6,0,0
128,50,512,128,4,3992,5697976,0,1,1
41,16,82,0,2,7131,12,7,0,0
80,15,160,0,2,144,0,0,1,1
19,10,19,0,1,2421,3186945,2,0,0
79,16,158,632,2,-1,311774,4,0,0
32,23,64,0,2,1137,1578580,3,1,0
21,13,42,0,2,2389,5961020,2,1,0
52,20,156,0,3,4396,0,1,1,1
98,14,392,0,4,-1,0,0,1,1
73,13,146,438,2,7423,289,7,1,0
65,26,130,130,2,2300,0,2,1,1
50,15,150,0,3,7371,1303460,5,1,0
57,23,114,57,2,7838,606,6,1,0
77,14,154,0,2,-1,0,0,1,1
101,37,202,0,2,2105,0,0,1,1
162,11,972,162,6,1015,0,0,1,1
52,25,156,0,3,1707,0,0,1,1
22,13,44,0,2,2687,257184,4,0,0
91,21,91,546,1,-1,505901,5,0,0
20,13,20,20,1,-1,355294,2,0,0
55,23,110,0,2,7300,322560,3,0,1
101,37,202,0,2,2105,0,0,1,1
68,9,204,0,3,2024,0,2,1,1
43,15,86,0,2,5636,2,10,0,0
24,16,48,0,2,-1,0,1,0,0
44,35,88,0,2,7298,1743645,5,0,0
23,15,46,23,2,1829,2007975,3,0,0
37,28,74,0,2,7448,2386367,8,0,0
24,15,48,0,2,5938,412706,4,0,0
125,50,500,125,4,3993,5707171,0,1,1
164,21,984,328,6,1639,0,0,1,1
83,16,166,415,2,7211,38097,4,1,0
34,27,68,0,2,7295,0,5,1,1
41,32,82,0,2,7449,0,8,0,0
45,10,90,45,2,199,0,0,0,1
32,23,64,0,2,7295,0,5,1,1
77,18,231,0,3,59,0,0,1,1
87,21,174,435,2,7448,0,8,0,0
33,26,66,0,2,7295,0,5,1,1
42,21,84,0,2,5555,2199484,4,0,0
95,43,285,380,3,7298,0,5,1,1
22,14,44,0,2,7371,1394111,3,0,0
74,24,222,222,3,5444,0,2,1,0
30,16,60,0,2,9328,1429,6,0,0
54,14,162,54,3,-2,0,0,1,1
97,13,194,679,2,12539,812,7,1,0
34,26,68,0,2,7296,0,5,1,1
58,16,116,116,2,9318,724,6,0,0
33,14,66,0,2,1953,4365,3,1,1
30,22,60,30,2,-1,0,0,0,0
58,17,58,174,1,3263,210462,4,0,0
58,25,116,0,2,7156,2272,3,1,0
25,16,50,0,2,6640,32190,2,0,0
160,20,320,0,2,3052,0,1,1,1
39,13,39,0,1,-2,196674,2,1,0
91,18,182,728,2,4491,2895,5,1,0
123,46,615,0,5,3993,5707171,0,1,1
31,13,31,0,1,-2,0,0,1,1
62,13,124,62,2,1853,0,2,1,1
22,14,44,0,2,-1,0,3,0,0
67,19,201,0,3,-1,0,0,1,1
118,12,472,236,4,798,0,0,1,1
83,28,332,332,4,7448,385,8,1,0
41,16,82,0,2,2391,1652,6,0,0
55,20,165,0,3,6302,6171,5,0,0
62,15,248,0,4,11556,609,7,1,0
19,11,19,0,1,1891,23773,5,0,0
20,13,40,0,2,817,0,1,0,0
54,19,108,54,2,10674,23,8,1,0
45,23,180,0,4,8927,0,6,1,1
17,10,34,0,2,-1,219997,5,0,0
29,15,58,0,2,4165,0,0,0,1
49,20,98,0,2,4648,0,0,1,1
21,6,21,0,1,-1,3536,9,0,1
42,20,126,0,3,1338,22211,6,1,1
35,14,105,0,3,-1,0,0,1,1
140,33,280,140,2,8019,0,4,0,1
32,23,64,0,2,2301,22884,3,0,1
28,21,56,0,2,7174,0,1,1,1
76,50,304,76,4,3993,5707171,0,1,1
51,35,255,0,5,5616,0,5,1,1
50,12,150,0,3,2022,0,2,1,1
40,25,80,0,2,6257,689,6,0,0
15,8,15,0,1,-1,69514,2,0,0
66,26,198,66,3,7519,10724,5,0,0
100,20,300,100,3,959,37229,2,1,1
32,20,64,0,2,7623,62972,5,1,0
97,21,194,485,2,5257,2368887,1,0,0
67,10,134,67,2,-1,9421973,1,1,1
45,14,90,0,2,5157,114,8,1,0
226,21,678,0,3,1847,0,0,1,1
57,18,57,0,1,3271,0,0,1,1
73,12,73,365,1,5001,6798,6,0,0
62,44,248,62,4,5615,0,5,1,1
23,14,69,0,3,-1,36113,5,0,0
55,13,165,55,3,-1,72947,3,1,1
42,17,84,0,2,9186,317,5,0,0
21,14,42,0,2,7446,0,1,1,1
149,32,745,0,5,5612,0,5,1,1
30,22,60,0,2,7298,0,5,0,0
77,23,77,0,1,5767,0,2,1,1
34,16,68,0,2,8519,8,10,0,0
46,16,92,0,2,7134,12,7,0,0
47,16,141,0,3,4846,0,2,1,1
202,18,404,0,2,2614,0,2,1,1
65,24,65,65,1,597,2251515,3,1,1
99,24,297,396,3,7805,6377,5,0,0
47,22,94,0,2,3320,1038201,1,1,1
57,20,57,0,1,1792,0,0,1,1
98,26,196,196,2,2300,0,2,1,1
22,13,22,0,1,-1,0,0,1,1
93,21,186,465,2,8075,89130,4,0,0
58,19,58,0,1,5375,0,0,1,1
55,16,110,0,2,8348,1,10,1,1
73,21,219,146,3,3032,0,2,1,1
94,24,188,658,2,7446,0,8,0,0
155,22,465,310,3,3403,0,1,1,1
202,13,404,0,2,1496,2979260,2,1,1
49,19,98,49,2,5749,3741,5,0,0
43,16,86,43,2,6472,72,10,0,0
26,18,52,0,2,8001,4852003,3,0,0
32,24,64,0,2,3734,218434,4,0,0
79,25,158,237,2,4174,1139933,5,0,0
41,18,82,0,2,9204,690,6,0,0
28,20,56,0,2,-1,0,2,0,0
81,27,162,0,2,5767,0,2,1,1
67,25,201,0,3,-1,8794781,0,1,1
118,26,236,118,2,2058,0,2,1,1
57,16,114,57,2,7133,12,7,0,0
23,16,23,23,1,77,0,0,1,1
124,29,372,124,3,4235,0,2,0,0
25,17,50,0,2,104,63985,0,1,1
38,25,76,38,2,167,0,0,1,1
43,19,129,0,3,5311,39203,5,0,0
35,27,70,0,2,3100,0,4,1,1
38,13,114,38,3,4335,0,2,0,0
28,13,84,0,3,-1,0,0,1,1
53,15,106,212,2,5885,183,6,0,0
34,25,68,34,2,2837,0,2,1,1
169,21,507,169,3,4284,0,1,1,1
102,6,306,0,3,-1,24,9,0,1
65,17,130,0,2,3339,7115751,2,1,1
31,22,93,0,3,-1,0,1,0,0
71,15,213,71,3,9684,81,8,1,0
49,16,294,0,6,6667,0,3,1,1
29,20,58,0,2,7701,2091878,3,0,0
40,18,120,0,3,5088,0,0,1,1
52,17,104,0,2,4966,0,2,1,1
97,17,194,97,2,4609,0,3,1,1
99,16,198,0,2,7841,3990,5,0,0
70,15,210,70,3,9619,7857,6,1,0
29,22,58,0,2,7412,1561104,2,1,1
35,26,70,35,2,4492,0,3,0,1
58,22,116,58,2,4250,0,1,1,1
65,16,195,0,3,7197,2202,5,0,0
44,37,88,0,2,7295,0,5,1,1
20,11,40,0,2,-1,428989,2,0,0
81,20,162,0,2,4505,2264501,3,1,1
37,16,74,0,2,7133,12,7,0,0
77,23,231,0,3,5379,684852,3,0,0
74,23,222,148,3,5345,25822,5,0,0
73,41,292,146,4,5616,5528499,5,1,1
25,18,50,0,2,7253,943419,1,1,1
45,14,135,0,3,7159,2320,3,1,0
29,22,58,0,2,7295,0,5,1,1
51,18,102,102,2,6512,3819,5,0,0
28,21,84,0,3,2078,239539,1,0,1
43,11,86,0,2,-1,0,1,1,1
62,10,62,0,1,-1,0,0,1,1
38,30,76,0,2,691,0,0,1,1
68,20,204,272,3,9261,4967,5,0,0
26,18,52,0,2,1072,1245486,1,0,0
32,22,64,0,2,-1,0,1,1,1
32,23,64,0,2,1138,0,0,0,0
93,17,279,93,3,9227,2723,5,0,0
31,23,62,31,2,229,0,0,1,1
27,19,81,0,3,-1,0,0,1,1
91,18,182,91,2,254,0,0,1,1
34,27,68,0,2,7295,0,5,1,1
38,17,76,0,2,9184,316,5,0,0
91,19,273,0,3,134,1510715,2,1,1
34,13,34,0,1,3129,9894188,0,1,1
39,25,78,0,2,1850,0,0,1,1
34,15,68,34,2,1596,180784,3,0,0
23,16,46,0,2,5232,0,7,0,0
20,12,40,0,2,6091,7223668,2,0,0
37,10,37,0,1,6615,0,0,1,1
54,18,162,0,3,-1,0,0,1,1
35,19,70,0,2,8869,3137054,3,0,0
42,22,84,42,2,3724,110473,4,0,0
46,27,92,0,2,6989,2203390,4,0,0
34,21,34,0,1,1773,8134,6,0,0
88,28,264,616,3,2494,1084759,4,0,0
87,12,261,0,3,8733,0,3,1,0
56,28,112,0,2,4377,0,0,0,1
29,21,58,0,2,1882,7574859,4,0,0
40,32,80,0,2,7086,18263,3,1,1
26,17,52,0,2,6232,4191233,5,0,0
45,16,90,0,2,8349,1,10,0,1
70,17,140,350,2,1925,2709,5,0,0
76,12,228,228,3,10127,154327,6,1,0
30,22,60,0,2,7055,2779826,0,1,1
77,23,77,0,1,5767,0,2,1,1
128,50,512,128,4,4003,5828815,0,1,1
61,13,122,0,2,3630,0,0,1,1
83,12,83,498,1,-1,29784,5,0,0
102,27,204,102,2,8019,0,4,1,1
200,19,400,600,2,-1,0,0,1,1
33,24,99,0,3,-1,3491656,5,0,0
24,16,48,0,2,3621,0,3,0,0
39,16,78,0,2,8519,8,10,1,0
73,22,219,292,3,12561,13756,6,0,0
32,23,64,0,2,1385,0,1,0,0
76,50,304,76,4,3993,5707171,0,1,1
119,11,357,1071,3,-1,38929,6,1,0
127,50,508,127,4,3993,5707171,0,1,1
53,17,106,53,2,1426,0,0,1,1
43,12,43,0,1,-1,0,0,1,1
47,17,47,94,1,2146,1529081,2,0,0
148,15,1036,0,7,6752,128623,4,1,1
24,15,48,0,2,2379,115241,3,0,0
30,23,60,30,2,5159,0,8,0,0
29,20,58,0,2,2790,7449250,3,0,0
87,17,261,435,3,6246,2419,6,0,0
144,46,1008,0,7,9115,1333,2,1,1
54,16,162,0,3,7199,2243,5,0,0
18,4,18,0,1,-1,20083,5,1,1
58,26,174,0,3,7520,10724,5,0,0
30,15,60,0,2,7768,530145,4,0,0
105,17,420,105,4,4609,0,3,1,1
147,30,882,588,6,5660,6032,6,0,1
45,21,90,45,2,7159,2336,3,0,0
19,11,38,0,2,-2,0,0,1,1
31,20,31,0,1,-1,0,0,1,1
69,42,276,0,4,4003,5828815,0,1,1
44,13,88,44,2,6974,276207,4,0,0
124,13,372,868,3,12122,1006,7,1,0
31,23,62,0,2,7298,0,5,0,0
100,18,300,100,3,243,0,0,1,1
41,33,164,41,4,7356,0,3,0,0
30,21,60,0,2,1960,5241816,2,0,0
58,40,232,174,4,5615,0,5,1,1
58,25,174,174,3,3751,0,4,0,0
28,20,56,0,2,-1,494317,2,0,0
126,61,378,504,3,1669,1961063,0,1,1
115,42,460,0,4,3992,5697976,0,1,1
107,19,214,107,2,2047,0,0,1,1
44,18,132,44,3,7129,12,7,1,0
63,16,126,126,2,4093,9868,4,0,0
36,27,108,36,3,7,0,0,1,1
51,15,102,0,2,-2,44417,5,1,0
132,16,396,0,3,7765,32,5,0,1
89,17,267,0,3,253,0,0,1,1
63,17,126,252,2,5132,1310,7,0,0
21,14,21,0,1,-1,6050809,0,0,0
46,30,92,0,2,7040,0,1,1,1
26,18,78,0,3,5720,559318,4,0,1
51,17,153,51,3,-1,93350,5,0,0
21,13,42,0,2,5909,903479,1,0,0
49,13,49,147,1,1478,25176,4,0,0
37,28,74,0,2,171,6322841,0,0,1
49,17,147,0,3,-1,0,0,1,1
43,24,86,0,2,6605,899,5,1,1
254,29,762,254,3,3378,3100263,4,1,1
58,32,174,58,3,70,0,0,1,1
38,22,76,0,2,-1,0,0,1,1
45,25,135,0,3,6156,709661,2,1,0
48,21,144,0,3,2738,241138,4,0,0
144,33,288,432,2,8018,0,4,1,1
100,18,300,100,3,254,0,0,1,1
49,16,98,0,2,7131,12,7,0,0
109,27,436,109,4,41,0,0,1,1
44,21,132,0,3,3718,4166420,3,1,1
40,31,80,40,2,1546,4669,2,1,1
43,14,129,0,3,7159,2320,3,1,0
33,12,99,0,3,-1,477855,3,0,0
43,25,215,0,5,5613,0,5,1,1
25,12,25,0,1,2139,2201073,0,1,1
38,16,76,38,2,-1,0,0,1,1
31,23,62,31,2,7765,0,2,1,1
33,25,66,33,2,784,2745991,0,1,1
36,19,72,0,2,1198,0,1,1,1
29,20,58,0,2,8153,621,6,0,0
91,16,91,546,1,2157,2030898,1,0,0
54,12,54,216,1,5000,6711,6,0,0
28,20,28,0,1,7962,628506,3,0,0
26,17,52,0,2,5445,6496,5,0,0
50,23,150,0,3,6858,660,6,0,0
41,16,82,0,2,4562,8152853,2,1,1
43,26,129,0,3,1547,4639,2,1,1
43,16,86,0,2,-1,78856,5,0,0
58,22,174,0,3,5046,379,5,0,0
406,26,812,2030,2,3815,0,0,1,1
61,18,122,122,2,4487,2873,5,1,0
27,19,54,0,2,1298,0,0,1,1
31,23,62,0,2,-1,0,2,0,0
89,35,178,0,2,-1,326702,2,1,1
59,10,118,0,2,118,0,0,1,1
45,36,90,90,2,6342,0,7,1,1
33,22,33,0,1,3360,0,2,1,1
41,13,41,0,1,7967,7232787,2,1,1
294,34,882,294,3,8018,0,4,1,1
34,15,34,34,1,4216,0,0,0,1
32,17,64,0,2,9320,13,7,0,0
24,15,48,0,2,4316,137827,4,0,0
46,19,92,0,2,1841,0,0,1,1
22,14,44,0,2,7810,548264,4,0,0
264,18,1056,264,4,419,8865136,2,1,1
20,13,20,0,1,-1,2639880,2,0,0
31,18,62,0,2,-1,0,0,1,1
62,16,124,124,2,5826,34738,5,0,0
58,17,116,174,2,-1,93600,4,1,0
69,15,276,0,4,9802,73,8,1,0
159,33,636,0,4,3768,310424,4,0,1
51,17,102,102,2,8355,27711,5,0,0
41,17,123,0,3,8618,219006,5,0,0
81,14,243,0,3,1238,10469481,0,1,1
18,11,36,0,2,251,0,1,0,0
103,24,206,103,2,7119,32633,4,1,0
89,18,267,89,3,-1,0,0,1,1
54,12,162,0,3,-1,10288277,0,1,1
39,22,78,117,2,5908,14374,5,0,0
118,42,472,0,4,3992,5697976,0,1,1
86,11,172,86,2,384,0,0,1,1
39,16,117,0,3,6494,8156339,2,0,0
42,19,84,0,2,7721,1492,5,0,0
18,10,18,0,1,-1,10745722,0,0,0
43,15,86,0,2,5639,2,10,0,0
50,15,100,150,2,5884,181,6,0,0
24,16,48,0,2,2303,0,0,0,1
24,16,72,0,3,-1,0,2,0,0
17,5,17,0,1,-1,5918826,3,1,1
45,19,135,45,3,7477,2400373,0,0,1
34,25,68,0,2,6483,1719769,2,0,0
33,13,66,0,2,-1,8848199,2,1,0
41,27,82,41,2,3934,0,0,1,1
35,28,70,35,2,5160,0,8,0,0
38,19,114,0,3,8252,3232633,4,0,0
50,17,150,100,3,7986,348,6,1,0
49,19,98,98,2,2273,5471468,3,0,0
35,13,70,0,2,-1,0,0,1,1
38,25,76,38,2,5158,702523,8,0,0
50,14,100,0,2,10055,117625,4,0,0
75,19,150,150,2,9111,1103,8,0,0
54,17,108,0,2,7830,11021,5,0,0
45,14,135,0,3,7160,2336,3,1,0
21,14,21,0,1,-1,426788,1,0,1
268,26,804,0,3,7083,17964,3,1,1
25,16,50,0,2,1424,3257689,3,0,0
31,24,62,0,2,7295,0,5,1,1
202,11,404,202,2,340,0,0,1,1
33,24,66,0,2,7295,0,5,1,1
26,14,52,0,2,-1,200600,2,0,0
67,17,201,268,3,9635,148,7,0,0
77,20,231,154,3,-1,0,3,1,1
27,18,54,0,2,6919,486123,4,0,0
65,19,195,65,3,-1,40917,5,1,0
34,14,68,0,2,7276,265564,4,0,0
35,20,70,70,2,6362,10517682,0,1,1
42,13,84,0,2,1899,507771,1,0,1
34,27,68,0,2,6325,3951236,5,0,0
56,22,168,112,3,-1,711870,3,0,0
120,42,480,0,4,4003,5816617,0,1,1
18,5,18,0,1,-1,19748,6,1,1
84,16,168,0,2,8348,1,10,1,1
40,14,120,0,3,-1,0,0,1,1
37,25,74,0,2,1338,22211,6,1,1
28,19,56,0,2,7970,0,2,0,0
41,22,82,0,2,385,0,0,1,1
57,20,114,57,2,3851,0,0,1,1
39,20,78,0,2,562,7778505,0,1,1
59,18,118,236,2,3515,5474,5,0,0
59,16,118,59,2,8348,1,10,0,1
53,28,159,53,3,5588,3126876,3,0,0
132,16,396,0,3,7765,32,5,0,1
38,21,76,38,2,-1,312295,3,1,1
31,18,62,0,2,4172,1380,8,0,0
56,13,168,0,3,6882,14323,6,1,0
119,42,476,0,4,4003,5816617,0,1,1
35,15,70,0,2,-1,0,0,1,1
57,21,171,0,3,12710,1110,6,0,0
27,18,54,0,2,3744,3114343,2,0,0
30,21,60,0,2,-1,472704,2,0,0
65,31,325,0,5,5626,0,5,1,1
31,9,31,0,1,-1,0,0,0,1
34,15,68,68,2,8896,216550,4,0,0
75,27,300,0,4,-1,365546,5,1,0
62,16,124,124,2,12207,50,8,1,0
56,21,112,0,2,3746,774723,4,1,0
99,15,198,99,2,8347,1,10,1,1
40,31,160,0,4,5627,0,5,1,1
79,21,158,237,2,6244,25271,5,1,0
77,16,154,0,2,7133,12,7,0,0
22,13,44,0,2,8268,744234,4,0,0
84,17,252,0,3,9229,6293,6,1,0
36,29,72,0,2,7295,0,5,1,1
43,31,86,43,2,2128,17173,4,1,0
117,42,468,0,4,3992,5697976,0,1,1
